"simulation","cetacean_area","non_cetacean_area","overlap_area","area_ratio"
446,647.767572286427,1019.61506019663,320.457363166782,0.63530600672131
447,373.952205958309,645.242482569229,307.141631925664,0.579552983661747
448,359.382963620353,637.674507703129,259.68954357021,0.563583708112831
449,245.831185698344,606.831555072354,245.831185698344,0.405106134714819
450,440.334996244013,713.9360424203,219.068259160452,0.616770929159484
451,225.354985975398,598.715489954476,51.4894539307859,0.376397453809878
452,457.960683952872,649.825228449481,408.982353755115,0.704744389573165
453,571.092922131278,890.946229664867,483.512212341878,0.640995946911518
454,256.35425410603,1081.73813328318,247.780352961814,0.236983652714516
455,420.590595314541,582.606624949827,366.786525249976,0.721911796575882
456,320.045373547215,584.583734699448,288.070835692315,0.547475672944886
457,161.653067618537,400.641295163422,138.714718364236,0.403485785339723
458,329.414616739258,751.618013484324,278.275530459676,0.43827397804394
459,295.387297527264,573.503895628305,234.191095766193,0.515057177080988
460,333.661190182123,581.18168736591,299.166728481213,0.574108230585129
461,921.092297034436,940.369244921388,615.391223787952,0.979500661053028
462,256.814009015265,616.22648891397,232.14803540155,0.416752628514673
463,455.475370767464,828.198785583357,249.622880731347,0.549958993777855
464,586.129931681894,704.633372749383,489.606257831423,0.831822553897631
465,755.926753097722,1272.34888408157,505.438350182389,0.594119083653208
466,381.808064877212,480.898696525857,289.270719733085,0.79394697393754
467,337.85881312059,764.684322802049,287.659883732923,0.441827827570163
468,223.630017135551,498.94197805862,192.34538285938,0.448208463047536
469,404.379525057732,742.616084881431,379.806158610271,0.544533754776261
470,865.742898339025,832.964293818532,579.102501239449,1.03935175224646
471,207.606928021254,568.996131701275,167.160225782988,0.364865271404426
472,335.475368086783,809.478755300437,269.375978267782,0.414433814216991
473,1105.97468039934,1108.96392940171,889.533199508536,0.997304466878391
474,488.612516474543,1226.87799267054,329.355352089027,0.398256810696379
475,839.968555317486,655.833902151665,304.2256220994,1.28076415775658
476,354.28800939501,536.545948527861,240.713394771861,0.660312523777472
477,470.372018123979,625.40389801537,328.827804751254,0.752109188344744
478,501.820814982216,800.438947619536,389.127948312506,0.626932030824593
479,197.761839716822,692.161839638266,162.2031823907,0.285716184267216
480,293.315151272338,860.423340213252,288.97402797353,0.340896321105888
481,220.610603887913,542.704727773867,197.22575443987,0.406502085936935
482,270.346378192235,836.940779326223,270.346378192235,0.323017332731566
483,477.702406375059,985.50778841349,444.740145824482,0.484727175159197
484,385.108357621899,713.076366355535,342.455621489193,0.540066079584366
485,742.353761226714,1089.10849324897,555.952951083407,0.681615987597493
486,231.079451005226,557.656310572123,172.719390309016,0.414376106975552
487,286.959180033198,424.943343657208,192.559221898699,0.675288092674964
488,353.120072855909,999.332520294007,292.226573905192,0.35335593076869
489,551.345975575849,733.01229847204,391.118114879613,0.752164699999068
490,671.810124304465,553.76514889906,203.85584061328,1.21316793886378
491,402.416249988058,778.855162372601,358.487880549946,0.516676616435577
492,270.610920563521,1126.67440900167,270.610920563521,0.240185557070835
493,301.049377353865,701.042733216876,226.833605284834,0.429430850773447
494,311.714665238248,477.818594272947,182.322561716794,0.652370311608648
495,568.590534639203,612.150112455859,325.180346350305,0.928841673095671
496,264.710066871575,707.143628772994,201.920376272369,0.374337059828834
497,207.684183451101,419.8982080442,148.515227109694,0.494606024680245
498,220.512333211486,781.395175379647,170.233436254682,0.282203346218958
499,142.812519880928,830.316712528053,142.812519880928,0.171997645869501
500,168.285938418872,800.331982964618,110.566406198019,0.210270165382497
501,353.019167464695,755.661161437731,132.561627151166,0.467165954107045
502,441.274610084399,1018.35172322059,326.470408386661,0.433322397382355
503,490.688597447369,562.068234424592,356.074013104862,0.873005388660158
504,226.459789493321,619.239372515042,177.020868556549,0.365706380351034
505,273.875935300694,491.13046231119,167.587850740545,0.557643958820785
506,413.774986825454,683.803854436795,398.683980144401,0.605107713477651
507,96.0048181056323,312.722789844063,94.0328606693461,0.306996551653637
508,242.661973240543,394.689564905129,200.060710388091,0.614817301538922
509,228.883930693365,545.64996263645,221.914134472975,0.419470258162307
510,375.273457023921,657.107909706534,293.37339103592,0.571098675697754
511,496.906029354384,599.359017418044,348.905987859499,0.829062406527204
512,302.086738320462,884.787772437296,302.086738320462,0.341422822207763
513,419.873133850497,745.762532600765,201.380189949502,0.563011837543293
514,234.829422165316,684.587093882113,182.079721774281,0.343023443275361
515,404.550624768464,619.133986122962,215.334187707785,0.653413693701058
516,165.467776075882,454.223560340858,143.234782612007,0.364287083549148
517,284.61768996674,617.630560510444,274.768229152634,0.460821902548857
518,198.294149157456,689.178115247544,198.294149157456,0.287725545501733
519,328.286428687799,770.133758182945,146.034860985329,0.426271962759246
520,748.70706851171,1020.32017398793,438.403694411017,0.733796202015084
521,205.426091265231,773.637675474818,130.506292312939,0.265532687687619
522,450.266896175058,586.752398781668,222.293203875529,0.767388249472848
523,643.795047893792,658.74903655554,427.112634059246,0.977299414751422
524,285.786243022641,594.439068632302,161.823468646385,0.480766251922479
525,434.839281342622,919.733171045692,347.014465341766,0.472788516313085
526,281.47205646196,614.09265409581,216.274077819313,0.458354377934058
527,459.641969673275,806.540443267368,365.341007381128,0.569893268849885
528,323.112111156226,816.434934807677,294.871744938514,0.395759781191063
529,412.732340539355,773.563896529708,377.677556194455,0.533546540099554
530,164.362589255412,610.786003562114,100.257513600811,0.2691001239335
531,315.425612681362,456.78826032542,188.119992589871,0.690529157769181
532,262.241114557476,724.422917819784,66.5918962890845,0.362000025270755
533,330.703701180711,1111.65106950069,219.443949384977,0.297488762664753
534,223.176741142912,673.08365543689,126.134080777319,0.331573556035989
535,484.891457760052,736.874367279098,339.716343810103,0.658038166737309
536,321.763197509954,526.880782113021,316.89679437604,0.610694503260384
537,212.311672397009,760.645886412095,110.226879422596,0.279120253181761
538,58.5612666565648,673.342058047159,57.8424815843896,0.086971051275789
539,354.908374699072,775.928717670378,118.318109386784,0.457398168951185
540,156.804830523019,459.565105885987,148.914208026213,0.341202646838728
541,343.269836234297,899.598639543183,240.643738558717,0.381581097553249
542,358.78001184972,721.496251096112,261.88611167641,0.497272177512571
543,731.013961350515,755.333879422558,586.503249495312,0.967802426536679
544,175.528244771388,707.64534092199,175.528244771388,0.248045503334612
545,554.510613705962,1154.72573281134,464.264314437558,0.480209800431076
546,637.974555658072,658.733298683544,200.761899865897,0.968486877668158
547,88.8472376054202,321.04040446613,46.2308375160776,0.27674783724861
548,765.345728835726,812.20310795267,548.004819025945,0.942308298677829
549,438.938794654029,786.175257912664,328.236110568647,0.558321812135674
550,231.045391262161,879.776883020415,231.045391262161,0.262618165720546
551,70.3361066583606,489.738273697033,70.3361066583606,0.143619787212859
552,144.745103091573,660.495351167273,135.280558467508,0.21914628594398
553,225.130967664549,831.148046648084,209.73694234351,0.270867468885326
554,230.665363959215,703.14275667578,190.993497418193,0.328049121987293
555,272.605529979384,565.617007815694,198.024513800044,0.481961338171451
556,299.050896379914,584.664856902732,104.663718203367,0.511491143771048
557,228.765208032288,414.141112357102,161.478813289927,0.552384685331676
558,293.848568899074,609.322373865149,143.614618866604,0.482254684060077
559,131.1255642293,497.550935187245,67.5731057343429,0.263541991293721
560,447.764279587374,956.053796760537,319.943106865063,0.468346322251493
561,391.236043785606,1016.54110706734,148.759333945542,0.384869870057984
562,442.713305149567,909.887036214314,408.652991441712,0.486558536971275
563,252.698213300525,457.313235691022,151.863448664205,0.552571396536743
564,507.793958561192,623.127493676646,373.903329378832,0.814911817748643
565,222.335255759677,452.578967366226,171.028443266032,0.49126289949697
566,187.430915179825,619.314219947951,142.819187821201,0.302642679826692
567,115.921207901364,426.984090209576,115.230704533656,0.27148835415499
568,265.879913467191,631.220426184508,181.398218691022,0.421215636310023
569,415.037121704144,584.435919077077,225.027937859274,0.710149920900751
570,1228.0836111402,1025.92940756152,520.171595783858,1.19704494489457
571,426.675497813502,1226.32716475876,415.540581179188,0.347929581986743
572,346.616707595602,836.826637794694,300.618038435186,0.414203721464995
573,849.210602746289,698.944303558611,556.92582580365,1.21499037680486
574,336.75195011701,690.65187909416,316.708743078293,0.487585656841597
575,174.19873776092,325.504626414227,106.818907270694,0.535165167020513
576,174.190151813199,542.455611432029,173.064041521092,0.321114111721241
577,255.567540173349,635.320309797209,215.652452784321,0.402265654398684
578,339.152643400182,416.784683223702,74.0620896691117,0.813735861829037
579,374.657570995341,741.547665402922,246.107438526512,0.505237341407811
580,441.895430726267,1052.3192656336,302.926650332685,0.419925250024004
581,220.279508524157,898.037500114642,181.425194564044,0.245289877645462
582,392.772747962257,652.319615133968,182.721772447732,0.602117027987258
583,459.135281327728,727.998820724608,326.268228168702,0.630681353124626
584,567.872536048389,628.982412195546,404.999998693005,0.902843267216574
585,372.944364598217,540.490054307554,290.308045945424,0.690011521259189
586,177.67568020447,804.820881997361,174.271879656903,0.220764252243957
587,358.771795089359,553.141561725329,349.470647479515,0.64860755349914
588,435.518329381181,651.472743437099,260.568291305648,0.668513508459976
589,230.809942699663,790.955301145894,208.969694408639,0.291811613583319
590,407.113993786377,754.916678633772,315.422084808205,0.539283347830069
591,180.374373319308,618.482292166596,124.865764775108,0.291640319543251
592,358.345931442179,739.120810923818,177.262508264963,0.484827278769605
593,371.178807164432,1091.4175813241,257.281403399717,0.34008871903467
594,776.047207157315,779.285640006055,541.584100202427,0.995844357084888
595,587.282993909648,935.415205693395,472.661774431369,0.627831352681842
596,357.707996339451,1041.89493960827,217.187241937364,0.343324439673296
597,517.720415300672,747.042247151468,345.0710622565,0.693026957009167
598,503.700410514528,728.767430664043,367.442383968209,0.691167565015307
599,352.334092193171,580.31312395346,236.171785915651,0.60714479416362
600,317.331961655428,588.732723207447,98.6277984949932,0.539008533323215
601,222.250496961784,671.467098583246,98.7844579257379,0.330992385823101
602,300.192625168415,449.237909793366,252.220756207295,0.668226386563175
603,185.729536742642,750.804911711987,184.660232695587,0.247373896794496
604,434.941002487208,562.618107533895,287.039381702136,0.773066128983424
605,584.089625606861,451.939383245101,281.115565981689,1.29240700691511
606,281.386219273255,748.3086285759,227.999139124445,0.376029633399736
607,312.258006963122,501.737258415535,179.488322876113,0.622353635743975
608,519.510808751582,394.071004053404,276.222963543205,1.31831777372074
609,189.985111040694,545.335310714411,122.313238116783,0.348382192218227
610,118.048483255692,387.65429770743,47.6214675175651,0.30451999101732
611,174.955301717698,311.078112048795,120.273848828121,0.562415981521242
612,212.509391207003,622.623139414115,209.608812986057,0.341313031518509
613,206.644440860311,781.025329114333,179.560094433988,0.264580972162122
614,566.319702263763,925.576776192731,450.216228304776,0.611855998152053
615,481.360754309936,846.748789193288,433.248482406003,0.568481184093026
616,350.16415030418,925.852570176959,259.163667953968,0.378207245498334
617,125.247492473799,751.342563560193,125.247492473799,0.166698252632356
618,362.49576628849,971.634622497108,306.745686346204,0.373078272321002
619,176.945031696756,705.693137947885,166.50278890706,0.250739340064015
620,238.496376272687,712.948848875214,236.753436551021,0.334521020195139
621,291.493176847572,671.088124067762,237.933281722047,0.434359015445994
622,455.783698179981,981.527239586822,398.211779074629,0.464361741373419
623,371.441718803033,696.088593606438,300.730362164208,0.533612707081711
624,215.19977421163,438.277856481827,163.808069953162,0.491012199290869
625,191.304350830045,843.056915945555,167.32194476353,0.226917479960985
626,642.141200442826,918.994708135296,523.928491930371,0.698743088244517
627,247.156451040715,697.020640196147,216.40810083926,0.354589859736669
628,610.50419685316,919.683259219295,467.495360691104,0.663820060584127
629,430.858847629555,472.889795843879,305.249676794399,0.911118935989475
630,298.990085928801,491.412176413454,203.01107555107,0.608430356998812
631,320.589116371195,660.114377911266,145.772520167809,0.485656921131764
632,257.151349315611,1047.37079541147,218.500648352384,0.245520832204021
633,365.555578458859,803.907874916054,331.664780836874,0.454723221236054
634,338.939308566602,1220.77930622043,141.577159779059,0.27764175460671
635,332.618286448605,620.909588021533,259.481038089748,0.535695200823779
636,164.978633253161,591.896218104167,164.978633253161,0.27872898695245
637,482.179846422538,863.787789302335,327.841386160545,0.558215631656457
638,435.860448779821,1032.34894867123,330.526613571219,0.422202637335788
639,233.904791545184,1017.49785316445,49.7150507966062,0.229882344044003
640,442.038809672849,609.613402982818,350.547783498496,0.725113338240217
641,368.710413074479,380.177388028541,251.306665655707,0.969837830141543
642,463.341698215663,1001.57728747621,396.346475278305,0.462612026060613
643,364.895000465901,574.059501832282,116.596284162945,0.635639684216061
644,263.906970665963,864.443431752189,137.984523537271,0.305291197749095
645,335.569642471717,727.404118015353,318.009608179903,0.461324914391857
646,129.656155577023,753.988059082006,129.656155577023,0.171960489314488
647,136.761028147967,447.895597581537,73.8515785315645,0.305341309194427
648,525.812106014244,573.556429484353,353.172622801836,0.916757408659801
649,204.522846405064,622.676360719367,156.295239455223,0.328457701796777
650,219.827654049063,747.263859256424,219.827654049063,0.294176750723373
651,284.158266768152,513.797839782856,246.501328666885,0.553054615582355
652,193.870523157642,624.426163257389,143.1304219093,0.310477898854037
653,662.619739590151,830.901395626981,401.106763308033,0.797470967165908
654,284.960012423997,564.52753628726,226.545579730309,0.504776107642329
655,458.401616621918,908.081352650289,331.404317423636,0.504802367413498
656,692.37346884234,802.176172836281,628.064021850715,0.863118965992584
657,475.372030619264,769.638868098553,243.637340473402,0.617655955699982
658,353.340978973019,517.586412863236,135.89937981584,0.682670507168788
659,205.489468350383,581.01532168424,199.646164179813,0.353673062794133
660,302.215364821993,366.107754833768,204.048018542827,0.825482008593931
661,142.443091602877,663.338341246558,142.443091602877,0.214736707869464
662,360.039939382846,783.666327273218,286.522160276176,0.4594301513957
663,253.465919544084,505.73570247313,225.748303817765,0.501182570865759
664,971.666455655288,846.910965676783,665.573618876874,1.14730649977924
665,262.407148387646,543.229976792212,58.9183620689021,0.483049830823342
666,345.766109386695,627.631373425112,78.8789491419263,0.550906350490064
667,704.290359393078,645.067762889189,558.94189605002,1.09180833380766
668,267.604170541685,803.674981247243,210.994097395891,0.332975614254389
669,413.416359356711,1062.70126565536,396.451123984212,0.389024058517293
670,386.526884345792,832.764632506876,160.987177691226,0.464149015529428
671,317.93374105697,601.649243464566,281.679054531408,0.528437032890068
672,145.675300148042,579.886158681504,145.675300148042,0.251213618340652
673,175.312117476304,494.993503526308,99.6978752906972,0.354170542092753
674,263.998585318995,646.621920217912,248.254857282765,0.408273485733405
675,265.062688303394,646.638000935658,247.705496548403,0.409908925735667
676,167.730889480021,531.284919937008,167.730889480021,0.315707981133567
677,170.13222261591,417.890662713178,83.5293092395603,0.407121378379976
678,236.134771680169,547.319470563649,196.209225748927,0.431438646677395
679,150.613299082935,554.844487905602,144.268684317714,0.271451374873456
680,86.3446150696638,496.801823431004,77.4476611109773,0.173800922213514
681,348.08810604858,717.594934096309,156.133682673261,0.485076035949081
682,627.500456519856,779.702888770764,442.892130204635,0.804794320448316
683,517.874531938909,660.146193277223,401.786111963229,0.78448461448816
684,203.216463520869,454.219272306365,163.938122410606,0.447397272442905
685,199.86085777498,558.499521378257,116.616444851234,0.357853230172457
686,301.007469403615,473.593351955246,300.678954604476,0.635582125806657
687,321.783815011535,895.722840937976,276.16111171642,0.35924484707186
688,218.423237166676,607.101799125859,218.423237166676,0.359780250167557
689,146.252464813106,675.78913777114,124.600844729499,0.216417306285019
690,218.08851637434,572.204466422989,122.534767552254,0.381137389118391
691,283.896524175032,585.636474335239,254.157078726611,0.484765783239997
692,428.640604247435,563.659286945406,116.574524745408,0.76046046641107
693,377.288778572197,768.71852291522,350.69184152127,0.490802247279538
694,222.005440234542,473.249380141726,205.420035147102,0.469108781860542
695,361.613237892422,1075.11447619417,278.31105843351,0.336348589754375
696,641.238586073712,948.844967139811,348.606316252655,0.675809650976656
697,147.241538734949,677.743295413252,132.200953182605,0.217252667391078
698,532.854510398596,671.971136160313,382.647402945927,0.792972319381694
699,194.953321337286,579.674432171708,147.910374498456,0.336315197837703
700,152.211805603113,798.023870724119,143.414644555556,0.190735905512447
701,359.346861623215,1197.5529937431,248.12215449822,0.300067607446775
702,182.43072309482,671.928986216769,159.770569522814,0.271502981471269
703,416.843062202327,961.909370594694,360.377945978111,0.43334962205911
704,229.879103830747,588.892965784983,150.940953194736,0.390358039893247
705,352.507646565117,663.644502416508,240.184897612423,0.531169391566633
706,122.068472245344,642.048943207525,122.068472245344,0.19012331308501
707,246.013170396856,896.988625003461,246.013170396856,0.274265652360872
708,462.181599650097,822.745834502033,196.566348099367,0.561755016274051
709,619.115101567299,1038.80729120579,350.15535952659,0.595986480657701
710,241.69126820896,729.439391795984,174.267747640498,0.331338382499308
711,532.755917593039,777.436281636056,437.125819630793,0.685272774344792
712,581.097908170004,918.580246054931,316.495429602067,0.632604403007437
713,259.96806086824,501.646945794125,126.78361470158,0.518229131160563
714,608.720191412545,989.922618716484,486.92996747607,0.614916943914061
715,363.286947100602,1072.63788954608,191.164501378665,0.338685543967068
716,673.141597607011,892.647067549619,444.226402256876,0.754096016306684
717,101.013957594529,725.566789993678,101.013957594529,0.139220756776105
718,544.936264879519,857.909003248771,386.51435084595,0.63519121820138
719,142.347984991176,609.127963271036,86.6380133815342,0.233691430330604
720,250.533282065388,457.659842529485,119.27518501665,0.547422471416087
721,337.768533966213,610.784468563689,179.54395091962,0.553007732433839
722,246.429862953001,808.881153806733,244.735135861855,0.304655216397687
723,278.328282192758,414.036915671181,198.064716168878,0.672230595046264
724,580.576473848291,643.679975051788,468.465314995814,0.901964479789168
725,627.442385331914,623.769342249231,268.326028263437,1.00588846362573
726,106.628476627781,429.354111883252,88.1733009088122,0.248346233741846
727,377.644134518849,417.025969973091,214.071300220632,0.905565028823546
728,756.938168175755,1240.50858518986,630.025827292065,0.610183740130992
729,87.6527660580061,486.913568876135,87.6527660580061,0.180017094738849
730,149.421469552502,683.596684372208,117.891032358787,0.218581325756027
731,189.796348196296,952.950702475329,179.82687304841,0.199167016408395
732,195.698259708708,496.700263998985,6.29452289018263,0.393996689538921
733,159.875245670182,575.062884025293,102.433809603721,0.278013500977661
734,579.90241709178,857.956253689545,381.884632302495,0.675911405270344
735,556.409707553822,772.320808499297,353.470815624336,0.720438581261312
736,150.841723984541,487.310890334669,113.335214222849,0.309538996514008
737,229.699709060678,520.859382756642,188.168228351667,0.441001384759539
738,121.387119251371,712.112877407844,48.5022383049452,0.170460502965809
739,225.630808254473,645.506505734338,209.330427741295,0.349540719187317
740,287.864356592993,1044.17905940793,225.172096321455,0.275684858836586
741,300.778165970825,1049.14601753423,210.550738884406,0.286688564741192
742,695.16861269023,832.569044123225,548.499593078629,0.834968123781625
743,221.457276472395,853.131249503822,186.075375074077,0.259581719226899
744,265.862242406332,614.81387154614,202.472460603468,0.432427202297403
745,767.883928256678,769.572926278345,363.169833555836,0.99780527879296
746,596.294310916376,609.134487848131,291.995233934787,0.978920620670955
747,139.069720492117,482.994955830375,103.477750014071,0.28793203492783
748,205.023676297809,487.998006959377,97.0468534535997,0.420132200078587
749,219.515568446373,650.106558067125,210.237580603796,0.337660904543139
750,267.386041711797,590.261239414469,187.516618396393,0.452996103855709
751,260.474094214614,735.602426990564,249.921220688219,0.354096295304848
752,418.81320194037,747.033008092668,152.267234644598,0.560635470458913
753,313.725974980301,784.695718161308,294.975869529587,0.399805896373974
754,540.427421828569,558.294607653163,198.536175436059,0.967996850444786
755,197.166656682505,660.165054331645,197.166656682505,0.298662668356654
756,198.253394538975,564.957226997273,183.918594198137,0.350917529797228
757,235.924024666309,566.493381778881,221.9362448804,0.416463867460321
758,343.680359447505,1229.03035667384,316.188455923205,0.279635370746755
759,314.034111909708,748.739862444794,281.747598393934,0.419416846438923
760,262.723606695223,535.713877660817,169.979081242205,0.490417772715541
761,358.943608892582,770.532040356569,230.714006009347,0.465838654452939
762,326.521472895231,819.87981964793,295.693303500592,0.398255287019316
763,861.014461172333,586.720517754566,470.77596597811,1.46750358154768
764,373.498843299548,816.135042619652,173.754215369652,0.457643433739447
765,230.994772770546,548.783683062834,177.354276542055,0.420921357357663
766,128.690499844085,564.399496261312,127.074716745226,0.228013137319496
767,210.839643153738,651.281958627863,193.76829437371,0.323730206803119
768,374.856086386664,658.532348554279,293.031468788004,0.569229571196634
769,556.163231368299,683.220151912109,434.982165864507,0.81403224101599
770,640.071394797808,1200.32830591183,492.184060048724,0.533246938896085
771,322.198994147483,733.560614478929,261.402020447023,0.439226135902008
772,266.142088286188,619.917447702721,235.529398025322,0.429318596004118
773,139.625186725446,781.491335606303,131.931612496764,0.178665047664438
774,266.39133736492,916.309137207093,227.407092511051,0.290722122641798
775,250.767683386743,685.867384552315,231.929951010677,0.365621239666362
776,271.875470904148,989.839227870369,201.918515098622,0.274666292514074
777,437.2963328041,927.407708069456,389.411460257041,0.47152544560407
778,253.291531848337,670.75733480104,148.636189415457,0.377620219275677
779,143.050276255101,895.524746123918,130.220915059598,0.15973905453117
780,249.372568865977,672.669428681222,249.372568865977,0.370720829925147
781,310.125612283331,580.677615922654,215.684450307253,0.534075369498381
782,248.431839072633,522.61646247703,215.560941186428,0.475361678993326
783,607.639666964742,946.444271697638,443.938392806868,0.642023714586827
784,249.125672443517,658.185096195448,42.1800011015009,0.378503970818475
785,529.872968755757,805.868302969305,425.586802219233,0.657518066914141
786,159.42036602025,742.445072052937,128.389807341628,0.214723448267272
787,339.198043566047,876.01165950187,225.718852153754,0.387207224797586
788,239.358799441934,868.092406366298,192.220330147254,0.275729631645845
789,234.454779958478,541.982580787765,234.454779958478,0.432587297580119
790,471.476044034186,969.956110240651,384.797447681756,0.486079771091097
791,795.810392466144,940.62393910662,354.474422776072,0.846045225280981
792,168.800747403211,705.539638378811,168.800747403211,0.239250551239164
793,285.205461967634,452.674491621901,234.735392102114,0.630045357638249
794,252.364890122297,522.497367411234,221.30431022584,0.482997438575938
795,186.716775658772,572.376911609402,182.565038060388,0.32621297587592
796,262.097430949029,722.493241052665,224.425733363763,0.362768003984585
797,159.786535843465,479.621929768233,61.2898310713717,0.333151021515381
798,396.911168241758,714.46964708957,367.106263395544,0.555532582606688
799,190.324803594991,564.982943906142,125.678487058707,0.336868228763042
800,658.046386185822,723.71609117663,566.236380655536,0.909260405024239
801,117.559061755954,723.349168964901,117.52046432944,0.162520490517987
802,453.067338241461,954.470734969731,354.585816717989,0.474679130162989
803,162.083529084959,499.836509558713,158.023549603113,0.324273089270842
804,720.359000087179,1135.90512559642,573.025149626534,0.634171801724149
805,397.29495849522,613.424515337785,352.702002177379,0.647667232987008
806,173.810052038803,644.579213068792,173.810052038803,0.269648863188292
807,469.863832509585,873.63639907711,81.8043228088002,0.537825384800746
808,261.003340635412,641.564630678129,241.830970608334,0.406823144785169
809,275.958258305833,588.070627314836,100.896230370875,0.469260400856737
810,268.183228598685,556.869526984399,207.917894073813,0.481590777737419
811,525.495865144388,621.564896565131,372.384506388521,0.845440062732571
812,1286.94266124769,1339.70721560122,957.14740518818,0.960614861412197
813,410.907853678377,512.922032754523,298.496937022058,0.801111723494692
814,151.523597606684,407.839992757609,123.009941345629,0.371527070168274
815,280.09952425512,850.718173058456,280.09952425512,0.329250665056468
816,397.761161148855,432.605932866395,256.096529946328,0.919453782136869
817,422.112562587559,449.228157048148,212.665900302607,0.939639592854635
818,911.845337587766,861.999858736612,539.632276055637,1.0578253909742
819,387.569731507549,457.506868806041,234.985396273329,0.847134235424689
820,152.924005211345,650.848052812206,152.924005211345,0.234961147307095
821,581.958339164086,1144.87001890323,238.046697470654,0.508318262820431
822,200.561282625934,731.593216366941,176.562922927092,0.27414316882531
823,317.432226792738,533.44537323775,291.957067036566,0.595060418025713
824,518.534678875757,846.23194206752,406.065773811949,0.612757156872227
825,586.084134386142,1013.09792484986,393.890794462171,0.578506894556122
826,154.756450466993,707.864844959634,120.154779515953,0.218624291867211
827,229.008174218758,810.534032155749,138.219949696919,0.282539862773773
828,189.79631875753,455.197572814016,40.4396252796892,0.416953714371136
829,456.932207640678,616.17149240066,337.873273851049,0.74156661461313
830,712.848931782303,938.780081861206,521.240166174559,0.759335381689206
831,412.247587571591,788.71385381463,373.173290462392,0.522683335125595
832,510.958022241217,812.462955840166,420.303144496477,0.628900085312612
833,141.159998023566,450.175757087855,107.858993820801,0.313566414452694
834,330.389620422691,998.914421451635,302.252093241905,0.330748674088181
835,274.57509332421,505.019425865661,74.4370431206855,0.543692141848913
836,165.950360168131,634.699617110124,147.615277997931,0.261462833274938
837,261.684372390433,792.50973150339,174.366042387119,0.330197046153639
838,946.949379408157,957.481986528216,618.807292153666,0.988999681175988
839,477.688981841939,974.753445401202,446.277571359424,0.490061342276483
840,441.236855468061,939.72326546647,131.396000021402,0.469539141663195
841,204.734198824859,540.358849408299,151.21355794767,0.378885622117683
842,243.516226918037,573.168000811121,204.525133455916,0.424860122291238
843,346.048137614372,781.334732611181,326.722564042588,0.442893580908527
844,511.44003807596,903.410040302645,453.303856952597,0.566121711360023
845,166.593438493279,490.813621732749,140.035873173856,0.339423013373475
846,381.157079223182,579.709610109989,263.010618047938,0.6574965682402
847,350.299819910186,515.246179097569,216.378744195996,0.679868835754825
848,364.127745560847,727.559800064105,354.964338773411,0.500478098884468
849,424.995338822697,630.780548498181,201.771174053874,0.673761009014252
850,471.585565380622,759.275901111826,286.102219214772,0.621099082283617
851,628.539000796616,552.79896042248,368.648669717775,1.13701190811982
852,235.509127865932,504.94246362877,132.354920003175,0.466407848081236
853,287.511483507699,878.004439092341,4.27002740388502,0.327460170708158
854,127.967207231514,570.473219901041,127.967207231514,0.224317641507716
855,524.438965800669,678.089396186891,344.682778970928,0.773406823273972
856,465.289341587499,966.825693349799,397.970235852461,0.481254630268867
857,282.321007412117,897.563167514118,163.524105202079,0.314541658604408
858,417.116931512565,537.970313477575,319.39591489767,0.775353065146321
859,840.845128147051,1096.46858894685,681.161504962184,0.766866590272938
860,322.227572312554,401.339300774398,200.328860653433,0.802880683976888
861,227.219417876266,846.671033713164,227.219417876266,0.268368006969332
862,231.147218118934,673.878147454914,173.403132359945,0.343010407730129
863,310.978494418145,713.96113103509,309.583919521363,0.435567821412481
864,578.995737531766,724.758606050212,432.61440044511,0.798880803481832
865,605.911659174106,1088.85962987529,261.072633003123,0.556464435405235
866,601.34656109377,778.647735306148,501.215355953238,0.772296038153034
867,522.790269387422,867.176025554358,362.845429161446,0.602865224569854
868,321.915793187962,485.313305635668,171.786735580143,0.663315407695887
869,348.473987962406,655.597196830708,227.201282398166,0.531536726586082
870,502.719511601097,713.459971340859,177.174007081609,0.704621887414789
871,533.844884957058,772.412437286303,308.50560946471,0.691139680288683
872,257.006175837542,886.195974043515,257.006175837542,0.290010543226551
873,239.097164365909,607.179154779992,219.033265983902,0.39378355215858
874,136.409950165183,681.320672832375,33.2174628551063,0.200214019043488
875,210.352418562236,682.785692280695,123.58668368115,0.308079710720945
876,203.638174179583,915.151338060564,136.859022040896,0.222518577759109
877,275.931593894204,598.942239329311,177.380284555386,0.460698170500029
878,368.171440344059,405.680656772191,197.954956688575,0.907540042144045
879,354.722722033278,647.88786433828,264.367398510248,0.54750635342672
880,316.834310624738,744.227758797821,96.638300530163,0.425722242793701
881,274.30723661045,741.176019803958,158.788779362883,0.370097290361613
882,366.9166550551,590.962099265072,268.628635516986,0.620880180829535
883,272.419394116161,389.580211111862,259.227441347612,0.699263941920139
884,249.980037233193,655.964888865409,214.616678095001,0.381087526903416
885,468.663877347497,1437.91420121907,242.907906290429,0.325933130746021
886,314.667331368441,556.431924466397,224.774682648519,0.565509126152671
887,282.773910427638,564.763356564756,228.556372089841,0.500694507072211
888,339.198308983147,796.892413976186,304.253586394252,0.425651321350492
889,356.726753578344,614.594375189834,317.735053915872,0.580426323407466
890,175.189300246716,835.67643552112,173.207508255348,0.209637717183529
891,528.534552297086,1069.49796532643,364.67605041766,0.494189394867867
892,704.140288232036,693.449782693996,424.469111360696,1.01541640909672
